,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1641,串联谐振,0,0,0,0,0,0,0,0,0,0,0,0,0.003471284,0,0.007746632,0,0.021615787
1642,双极型,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0.000694257,0,0,0,0.000831376
1643,运算符,0.248933452,0.566523191,0.072058757,0.004601216,0,0,0.002037784,0.002800788,0,0,0.000870713,0.072323586,0,0,0.014202158,0,0
1644,宇符串,0,0,0,0,0,0,0.002037784,0,0,0,0,0,0,0,0,0,0
1645,激光雷达,0,0,0,0,0.00142507,0,0,0,0,0,0,0,0,0,0,0,0
1646,色域,0,0,0,0,0,0,0,0,0,0.002179906,0,0,0,0,0,0,0
1647,VOLTAGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002582211,0,0
1648,幂级数展开法,0,0,0,0,0,0.00407397,0,0,0,0,0,0,0,0,0,0,0
1649,多进制相移键控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003869938,0
1650,直接耦合放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.015967906,0,0,0,0
1651,wavelettrans,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1652,自变量,0,0,0.124465126,0,0.00142507,0.021727842,0.004075569,0.001400394,0.013210502,0.005813082,0,0,0.000694257,0,0.006455526,0.002902454,0.001662753
1653,与或非,0,0,0,0,0,0,0,0,0,0,0.015672838,0,0,0,0,0,0
1654,零状态响应,0,0,0,0,0,0.391101159,0,0,0.007926301,0,0,0,0,0,0.068428579,0,0
1655,内存容量,0,0,0,0,0,0,0,0,0,0,0.001741426,0.001954692,0,0,0,0,0
1656,非均匀量化,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017414722,0
1657,数据结构,0.016972735,0.008290583,0.032753981,0.05981581,0,0,0.002037784,0.001400394,0,0.000726635,0,0.197423842,0,0,0,0,0
1658,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043897579,0,0
1659,稳态波,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003869938,0
1660,微分方程,0,0,0.556817669,0,0.00285014,0.226784353,0,0,0.0026421,0.000726635,0,0,0.001388514,0.046330989,0.118781685,0.000967485,0.003325506
1661,绝对误差,0,0,0.006550796,0,0.00997549,0,0,0,0.0017614,0,0.000870713,0,0.000694257,0,0,0,0
1662,模板匹配法,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1663,兆欧,0,0,0,0,0,0,0,0,0,0,0,0,0.001388514,0,0,0,0
1664,压缩率,0,0,0,0,0,0,0.010188922,0,0,0.022525691,0,0,0,0,0,0,0
1665,2DPSK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07449631,0
1666,部分电容,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006464789,0,0,0
1667,线性网络,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006772392,0.002494129
1668,比例电路,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003873316,0,0
1669,新型传感器,0,0,0,0,0.021851072,0,0,0,0,0,0,0,0,0,0,0,0
1670,零漂,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1671,数学模型,0,0,0.052406369,0,0.010450513,0.025801813,0.002037784,0,0.0026421,0.00145327,0.001741426,0,0,0,0.002582211,0.005804907,0.003325506
1672,矢量磁位,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048485918,0,0,0
1673,线性性质,0,0,0,0,0,0.063825536,0,0,0.003522801,0,0,0,0,0,0.006455526,0,0
1674,周期性,0,0,0,0,0.009500466,0.036665734,0,0,0.021136803,0.021072421,0.003482853,0,0.00208277,0.001077465,0.011619947,0.062886495,0.007482388
1675,电流源,0,0,0,0,0.000475023,0.006789951,0,0,0,0,0.003482853,0,0.04720946,0,0.272423213,0,0.006651011
1676,滤色片,0,0,0,0,0,0,0,0,0,0.002906541,0,0,0,0,0,0,0
1677,直流通路,0,0,0,0,0,0,0,0,0,0,0,0,0.032630068,0,0.001291105,0,0.002494129
1678,残留边带调制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003869938,0
1679,电流强度,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004309859,0,0,0
